Date,Timestamp,R,D,Margin,Daily Margin Change,Vote Difference,Total Votes Cast,Total Unprocessed Ballots*,Jurisdiction,Unprocessed Ballots,Race
2024-11-12,08:08:00,189507,149983,0.11642169136057026,-0.000254068404680341,39524,339490,538415,Orange,173895,CD-40
2024-11-12,17:19:00,195515,155874,0.11281229634393791,-0.0036093950166323496,39641,351389,482903,Orange,126553,CD-40
2024-11-13,10:32:00,195624,155950,0.11284679754475586,3.450120081795183e-05,39674,351574,422903,Orange,126553,CD-40
2024-11-14,03:14:00,202611,163042,0.10821461877791239,-0.004632178766843478,39569,365653,344088,Orange,80038,CD-40
2024-11-14,18:06:00,203796,164148,0.10775552801513273,-0.0004590907627796542,39648,367944,246283,Orange,74708,CD-40
2024-11-15,19:06:00,205355,165705,0.10685603406457177,-0.0008994939505609645,39650,371060,194011,Orange,71911,CD-40
2024-11-16,17:52:00,206489,166788,0.10635801295016838,-0.0004980211144033908,39701,373277,164953,Orange,67753,CD-40
2024-11-18,09:30:00,206489,166788,0.10635801295016838,0,39701,373277,164553,Orange,67753,CD-40
2024-11-18,18:44:00,207806,167889,0.10624841959568267,-0.00010959335448570973,39917,375695,109879,Orange,51579,CD-40
2024-11-19,18:03:00,209000,168966,0.10591958006804846,-0.00032883952763421154,40034,377966,96665,Orange,39655,CD-40
2024-11-20,17:52:00,209684,169680,0.10545017450258855,-0.0004694055654599072,40004,379364,86327,Orange,31926,CD-40
2024-11-21,18:41:00,210165,170138,0.10525028727093923,-0.00019988723164932054,40027,380303,73890,Orange,26789,CD-40
2024-11-22,20:02:00,210672,170507,0.10537044275786442,0.0001201554869251914,40165,381179,54957,Orange,21907,CD-40
2024-11-23,17:53:00,210992,170802,0.10526619066826613,-0.00010425208959828625,40190,381794,45077,Orange,18127,CD-40
2024-11-25,17:56:00,211330,171006,0.10546744224974891,0.0002012515814827781,40324,382336,24076,Orange,12676,CD-40
2024-11-26,19:14:00,211628,171294,0.1053321564182784,-0.00013528583147051632,40334,382922,22833,Orange,13133,CD-40
2024-11-27,21:09:00,211913,171573,0.10519288839749039,-0.00013926802078800815,40340,383486,14215,Orange,11565,CD-40
2024-11-29,18:55:00,211913,171573,0.10519288839749039,0,40340,383486,12565,Orange,11565,CD-40
2024-12-02,18:09:00,211956,171605,0.10520099801596096,8.109618470572566e-06,40351,383561,12238,Orange,11238,CD-40
2024-12-03,23:53:00,211998,171637,0.105206772061986,5.774046025044943e-06,40361,383635,0,Orange,0,CD-40
2024-12-04,20:15:00,211998,171637,0.105206772061986,0,40361,383635,0,Orange,0,CD-40
2024-12-05,10:16:00,211998,171637,0.105206772061986,0,40361,383635,0,Orange,0,CD-40
2024-11-05,23:46:00,127846,106702,0.09014785886044648,,21144,234548,,Riverside,,CD-40
2024-11-06,08:10:00,157387,119514,0.1367745150793966,0.04662665621895014,37873,276901,,Riverside,,CD-40
2024-11-06,17:25:00,162607,124706,0.13191536756081346,-0.004859147518583157,37901,287313,,Riverside,,CD-40
2024-11-07,17:37:00,168515,130259,0.1280432701640705,-0.003872097396742963,38256,298774,973505,Riverside,350000,CD-40
2024-11-08,17:12:00,176483,137389,0.12455395830147321,-0.00348931186259728,39094,313872,909758,Riverside,350000,CD-40
2024-11-09,17:44:00,185729,146612,0.11770139705904478,-0.0068525612424284316,39117,332341,673782,Riverside,225000,CD-40
2024-11-10,19:32:00,185729,146612,0.11770139705904478,0,39117,332341,673782,Riverside,225000,CD-40
2024-11-11,17:07:00,189324,149761,0.1166757597652506,-0.0010256372937941793,39563,339085,635525,Riverside,225000,CD-40
2024-11-12,08:08:00,189507,149983,0.11642169136057026,-0.000254068404680341,39524,339490,538415,Riverside,165000,CD-40
2024-11-12,17:19:00,195515,155874,0.11281229634393791,-0.0036093950166323496,39641,351389,482903,Riverside,165000,CD-40
2024-11-13,10:32:00,195624,155950,0.11284679754475586,3.450120081795183e-05,39674,351574,422903,Riverside,105000,CD-40
2024-11-14,03:14:00,202611,163042,0.10821461877791239,-0.004632178766843478,39569,365653,344088,Riverside,105000,CD-40
2024-11-14,18:06:00,203796,164148,0.10775552801513273,-0.0004590907627796542,39648,367944,246283,Riverside,47500,CD-40
2024-11-15,19:06:00,205355,165705,0.10685603406457177,-0.0008994939505609645,39650,371060,194011,Riverside,37500,CD-40
2024-11-16,17:52:00,206489,166788,0.10635801295016838,-0.0004980211144033908,39701,373277,164953,Riverside,35600,CD-40
2024-11-18,09:30:00,206489,166788,0.10635801295016838,0,39701,373277,164553,Riverside,35200,CD-40
2024-11-18,18:44:00,207806,167889,0.10624841959568267,-0.00010959335448570973,39917,375695,109879,Riverside,35200,CD-40
2024-11-19,18:03:00,209000,168966,0.10591958006804846,-0.00032883952763421154,40034,377966,96665,Riverside,34200,CD-40
2024-11-20,17:52:00,209684,169680,0.10545017450258855,-0.0004694055654599072,40004,379364,86327,Riverside,31900,CD-40
2024-11-21,18:41:00,210165,170138,0.10525028727093923,-0.00019988723164932054,40027,380303,73890,Riverside,24600,CD-40
2024-11-22,20:02:00,210672,170507,0.10537044275786442,0.0001201554869251914,40165,381179,54957,Riverside,15600,CD-40
2024-11-23,17:53:00,210992,170802,0.10526619066826613,-0.00010425208959828625,40190,381794,45077,Riverside,9500,CD-40
2024-11-25,17:56:00,211330,171006,0.10546744224974891,0.0002012515814827781,40324,382336,24076,Riverside,7000,CD-40
2024-11-26,19:14:00,211628,171294,0.1053321564182784,-0.00013528583147051632,40334,382922,22833,Riverside,5300,CD-40
2024-11-27,21:09:00,211913,171573,0.10519288839749039,-0.00013926802078800815,40340,383486,14215,Riverside,2200,CD-40
2024-11-29,18:55:00,211913,171573,0.10519288839749039,0,40340,383486,12565,Riverside,550,CD-40
2024-12-02,18:09:00,211956,171605,0.10520099801596096,8.109618470572566e-06,40351,383561,12238,Riverside,550,CD-40
2024-12-03,23:53:00,211998,171637,0.105206772061986,5.774046025044943e-06,40361,383635,0,Riverside,0,CD-40
2024-12-04,20:15:00,211998,171637,0.105206772061986,0,40361,383635,0,Riverside,0,CD-40
2024-12-05,10:16:00,211998,171637,0.105206772061986,0,40361,383635,0,Riverside,0,CD-40
2024-11-05,23:46:00,127846,106702,0.09014785886044648,,21144,234548,,San Bernardino,,CD-40
2024-11-06,08:10:00,157387,119514,0.1367745150793966,0.04662665621895014,37873,276901,,San Bernardino,,CD-40
2024-11-06,17:25:00,162607,124706,0.13191536756081346,-0.004859147518583157,37901,287313,,San Bernardino,,CD-40
2024-11-07,17:37:00,168515,130259,0.1280432701640705,-0.003872097396742963,38256,298774,973505,San Bernardino,259450,CD-40
2024-11-08,17:12:00,176483,137389,0.12455395830147321,-0.00348931186259728,39094,313872,909758,San Bernardino,236630,CD-40
2024-11-09,17:44:00,185729,146612,0.11770139705904478,-0.0068525612424284316,39117,332341,673782,San Bernardino,236630,CD-40
2024-11-10,19:32:00,185729,146612,0.11770139705904478,0,39117,332341,673782,San Bernardino,236630,CD-40
2024-11-11,17:07:00,189324,149761,0.1166757597652506,-0.0010256372937941793,39563,339085,635525,San Bernardino,236630,CD-40
2024-11-12,08:08:00,189507,149983,0.11642169136057026,-0.000254068404680341,39524,339490,538415,San Bernardino,199520,CD-40
2024-11-12,17:19:00,195515,155874,0.11281229634393791,-0.0036093950166323496,39641,351389,482903,San Bernardino,191350,CD-40
2024-11-13,10:32:00,195624,155950,0.11284679754475586,3.450120081795183e-05,39674,351574,422903,San Bernardino,191350,CD-40
2024-11-14,03:14:00,202611,163042,0.10821461877791239,-0.004632178766843478,39569,365653,344088,San Bernardino,159050,CD-40
2024-11-14,18:06:00,203796,164148,0.10775552801513273,-0.0004590907627796542,39648,367944,246283,San Bernardino,124075,CD-40
2024-11-15,19:06:00,205355,165705,0.10685603406457177,-0.0008994939505609645,39650,371060,194011,San Bernardino,84600,CD-40
2024-11-16,17:52:00,206489,166788,0.10635801295016838,-0.0004980211144033908,39701,373277,164953,San Bernardino,61600,CD-40
2024-11-18,09:30:00,206489,166788,0.10635801295016838,0,39701,373277,164553,San Bernardino,61600,CD-40
2024-11-18,18:44:00,207806,167889,0.10624841959568267,-0.00010959335448570973,39917,375695,109879,San Bernardino,23100,CD-40
2024-11-19,18:03:00,209000,168966,0.10591958006804846,-0.00032883952763421154,40034,377966,96665,San Bernardino,22810,CD-40
2024-11-20,17:52:00,209684,169680,0.10545017450258855,-0.0004694055654599072,40004,379364,86327,San Bernardino,22501,CD-40
2024-11-21,18:41:00,210165,170138,0.10525028727093923,-0.00019988723164932054,40027,380303,73890,San Bernardino,22501,CD-40
2024-11-22,20:02:00,210672,170507,0.10537044275786442,0.0001201554869251914,40165,381179,54957,San Bernardino,17450,CD-40
2024-11-23,17:53:00,210992,170802,0.10526619066826613,-0.00010425208959828625,40190,381794,45077,San Bernardino,17450,CD-40
2024-11-25,17:56:00,211330,171006,0.10546744224974891,0.0002012515814827781,40324,382336,24076,San Bernardino,4400,CD-40
2024-11-26,19:14:00,211628,171294,0.1053321564182784,-0.00013528583147051632,40334,382922,22833,San Bernardino,4400,CD-40
2024-11-27,21:09:00,211913,171573,0.10519288839749039,-0.00013926802078800815,40340,383486,14215,San Bernardino,450,CD-40
2024-11-29,18:55:00,211913,171573,0.10519288839749039,0,40340,383486,12565,San Bernardino,450,CD-40
2024-12-02,18:09:00,211956,171605,0.10520099801596096,8.109618470572566e-06,40351,383561,12238,San Bernardino,450,CD-40
2024-12-03,23:53:00,211998,171637,0.105206772061986,5.774046025044943e-06,40361,383635,0,San Bernardino,0,CD-40
2024-12-04,20:15:00,211998,171637,0.105206772061986,0,40361,383635,0,San Bernardino,0,CD-40
2024-12-05,10:16:00,211998,171637,0.105206772061986,0,40361,383635,0,San Bernardino,0,CD-40
2024-11-05,23:46:00,88421,95473,0.03834817884215907,,7052,183894,,Riverside,,CD-41
2024-11-06,08:10:00,109874,107632,0.010307761624966667,-0.0280404172171924,2242,217506,,Riverside,,CD-41
2024-11-06,17:25:00,109874,107632,0.010307761624966667,0,2242,217506,,Riverside,,CD-41
2024-11-07,17:37:00,127288,119833,0.03016740786901963,0.019859646244052963,7455,247121,350000,Riverside,350000,CD-41
2024-11-08,17:12:00,127288,119833,0.03016740786901963,0,7455,247121,350000,Riverside,350000,CD-41
2024-11-09,17:44:00,143621,135741,0.028207129101309413,-0.0019602787677102176,7880,279362,225000,Riverside,225000,CD-41
2024-11-10,19:32:00,143621,135741,0.028207129101309413,0,7880,279362,225000,Riverside,225000,CD-41
2024-11-11,17:07:00,143621,135741,0.028207129101309413,0,7880,279362,225000,Riverside,225000,CD-41
2024-11-12,08:08:00,153106,145558,0.02527254707631318,-0.0029345820249962323,7548,298664,165000,Riverside,165000,CD-41
2024-11-12,17:19:00,153106,145558,0.02527254707631318,0,7548,298664,165000,Riverside,165000,CD-41
2024-11-13,10:32:00,161202,153079,0.02584629678536087,0.0005737497090476905,8123,314281,105000,Riverside,105000,CD-41
2024-11-14,03:14:00,172642,162576,0.030028220441623062,0.004181923656262191,10066,335218,105000,Riverside,105000,CD-41
2024-11-14,18:06:00,175137,164654,0.03085131742747748,0.0008230969858544178,10483,339791,47500,Riverside,47500,CD-41
2024-11-15,19:06:00,175535,165036,0.030827639464311406,-2.36779631660744e-05,10499,340571,37500,Riverside,37500,CD-41
2024-11-16,17:52:00,175734,165212,0.030861192094935853,3.355263062444769e-05,10522,340946,35600,Riverside,35600,CD-41
2024-11-18,09:30:00,175734,165212,0.030861192094935853,0,10522,340946,35200,Riverside,35200,CD-41
2024-11-18,18:44:00,176267,165675,0.030976013475969608,0.00011482138103375422,10592,341942,35200,Riverside,35200,CD-41
2024-11-19,18:03:00,177206,166390,0.03147882978847251,0.0005028163125029017,10816,343596,34200,Riverside,34200,CD-41
2024-11-20,17:52:00,178985,167743,0.03242310975750444,0.0009442799690319303,11242,346728,31900,Riverside,31900,CD-41
2024-11-21,18:41:00,180490,169070,0.03266964183545028,0.000246532077945838,11420,349560,24600,Riverside,24600,CD-41
2024-11-22,20:02:00,181498,169862,0.03311703096539162,0.00044738912994134183,11636,351360,15600,Riverside,15600,CD-41
2024-11-23,17:53:00,181600,169936,0.03318010104228301,6.30700768913875e-05,11664,351536,9500,Riverside,9500,CD-41
2024-11-25,17:56:00,182041,170311,0.033290573063300334,0.00011047202101732712,11730,352352,7000,Riverside,7000,CD-41
2024-11-26,19:14:00,182416,170596,0.03348328102160833,0.00019270795830799575,11820,353012,5300,Riverside,5300,CD-41
2024-11-27,21:09:00,182822,170898,0.03371027931697388,0.00022699829536555055,11924,353720,2200,Riverside,2200,CD-41
2024-11-29,18:55:00,182822,170898,0.03371027931697388,0,11924,353720,550,Riverside,550,CD-41
2024-12-02,18:09:00,183177,171202,0.03379150570434478,8.122638737090293e-05,11975,354379,550,Riverside,550,CD-41
2024-12-03,23:53:00,183216,171229,0.03381906924910776,2.7563544762979064e-05,11987,354445,0,Riverside,0,CD-41
2024-12-04,20:15:00,183216,171229,0.03381906924910776,0,11987,354445,0,Riverside,0,CD-41
2024-12-05,10:16:00,183216,171229,0.03381906924910776,0,11987,354445,0,Riverside,0,CD-41
2024-11-05,23:46:00,93911,91051,0.01546263556838702,,2860,184962,,Los Angeles,,CD-45
2024-11-06,08:10:00,117378,106015,0.05086551503404314,0.03540287946565612,11363,223393,,Los Angeles,,CD-45
2024-11-06,17:25:00,123361,113225,0.0428427717616427,-0.008022743272400441,10136,236586,,Los Angeles,,CD-45
2024-11-07,17:37:00,126924,117564,0.03828408756257976,-0.00455868419906294,9360,244488,1320476,Los Angeles,956421,CD-45
2024-11-08,17:12:00,132973,125383,0.029378067472789485,-0.008906020089790277,7590,258356,1279549,Los Angeles,956421,CD-45
2024-11-09,17:44:00,137696,130795,0.025702909967186983,-0.0036751575056025026,6901,268491,772152,Los Angeles,560000,CD-45
2024-11-10,19:32:00,138573,132445,0.02261104428488145,-0.003091865682305534,6128,271018,537452,Los Angeles,325300,CD-45
2024-11-11,17:07:00,143184,139276,0.013835587339800325,-0.008775456945081124,3908,282460,361195,Los Angeles,187300,CD-45
2024-11-12,08:08:00,143184,139276,0.013835587339800325,0,3908,282460,326195,Los Angeles,152300,CD-45
2024-11-12,17:19:00,147100,144828,0.007782740949823244,-0.006052846389977081,2272,291928,268453,Los Angeles,141900,CD-45
2024-11-13,10:32:00,147100,144828,0.007782740949823244,0,2272,291928,268453,Los Angeles,141900,CD-45
2024-11-14,03:14:00,151395,151046,0.0011539440750427355,-0.006628796874780509,349,302441,200438,Los Angeles,120400,CD-45
2024-11-14,18:06:00,152021,151785,0.0007768115178765396,-0.00037713255716619596,236,303806,174108,Los Angeles,99400,CD-45
2024-11-15,19:06:00,152415,152357,0.00019030619610725395,-0.0005865053217692857,58,304772,151311,Los Angeles,79400,CD-45
2024-11-16,17:52:00,152945,152981,0.00011767551630132777,-7.263067980592618e-05,36,305926,147153,Los Angeles,79400,CD-45
2024-11-18,09:30:00,152945,152981,0.00011767551630132777,0,36,305926,147153,Los Angeles,79400,CD-45
2024-11-18,18:44:00,153722,153824,0.0003316577032378896,0.0002139821869365618,102,307546,95379,Los Angeles,43800,CD-45
2024-11-19,18:02:00,154776,155090,0.0010133412507341883,0.0006816835474962987,314,309866,71955,Los Angeles,32300,CD-45
2024-11-20,17:52:00,155465,155862,0.0012751865401972845,0.0002618452894630962,397,311327,64226,Los Angeles,32300,CD-45
2024-11-21,18:45:00,156096,156576,0.0015351550506601166,0.0002599685104628321,480,312672,46489,Los Angeles,19700,CD-45
2024-11-22,20:02:00,156556,157075,0.0016548109083604618,0.00011965585770034519,519,313631,41607,Los Angeles,19700,CD-45
2024-11-23,17:53:00,156882,157427,0.0017339624382375306,7.915152987706883e-05,545,314309,37827,Los Angeles,19700,CD-45
2024-11-25,17:56:00,157041,157622,0.0018464198205699431,0.00011245738233241253,581,314663,32376,Los Angeles,19700,CD-45
2024-11-26,19:14:00,157347,157960,0.0019441369839553197,9.771716338537661e-05,613,315307,32833,Los Angeles,19700,CD-45
2024-11-27,21:09:00,157508,158104,0.0018883946111047743,-5.574237285054548e-05,596,315612,11565,Los Angeles,0,CD-45
2024-11-29,18:55:00,157508,158104,0.0018883946111047743,0,596,315612,11565,Los Angeles,0,CD-45
2024-12-02,18:09:00,157564,158179,0.0019477866492685508,5.939203816377652e-05,615,315743,11238,Los Angeles,0,CD-45
2024-12-03,23:53:00,157611,158264,0.0020672734467748317,0.00011948679750628088,653,315875,0,Los Angeles,0,CD-45
2024-12-04,20:15:00,157611,158264,0.0020672734467748317,0,653,315875,0,Los Angeles,0,CD-45
2024-12-05,10:16:00,157611,158264,0.0020672734467748317,0,653,315875,0,Los Angeles,0,CD-45
2024-11-05,23:46:00,93911,91051,0.01546263556838702,,2860,184962,,Orange,,CD-45
2024-11-06,08:10:00,117378,106015,0.05086551503404314,0.03540287946565612,11363,223393,,Orange,,CD-45
2024-11-06,17:25:00,123361,113225,0.0428427717616427,-0.008022743272400441,10136,236586,,Orange,,CD-45
2024-11-07,17:37:00,126924,117564,0.03828408756257976,-0.00455868419906294,9360,244488,1320476,Orange,364055,CD-45
2024-11-08,17:12:00,132973,125383,0.029378067472789485,-0.008906020089790277,7590,258356,1279549,Orange,323128,CD-45
2024-11-09,17:44:00,137696,130795,0.025702909967186983,-0.0036751575056025026,6901,268491,772152,Orange,212152,CD-45
2024-11-10,19:32:00,138573,132445,0.02261104428488145,-0.003091865682305534,6128,271018,537452,Orange,212152,CD-45
2024-11-11,17:07:00,143184,139276,0.013835587339800325,-0.008775456945081124,3908,282460,361195,Orange,173895,CD-45
2024-11-12,08:08:00,143184,139276,0.013835587339800325,0,3908,282460,326195,Orange,173895,CD-45
2024-11-12,17:19:00,147100,144828,0.007782740949823244,-0.006052846389977081,2272,291928,268453,Orange,126553,CD-45
2024-11-13,10:32:00,147100,144828,0.007782740949823244,0,2272,291928,268453,Orange,126553,CD-45
2024-11-14,03:14:00,151395,151046,0.0011539440750427355,-0.006628796874780509,349,302441,200438,Orange,80038,CD-45
2024-11-14,18:06:00,152021,151785,0.0007768115178765396,-0.00037713255716619596,236,303806,174108,Orange,74708,CD-45
2024-11-15,19:06:00,152415,152357,0.00019030619610725395,-0.0005865053217692857,58,304772,151311,Orange,71911,CD-45
2024-11-16,17:52:00,152945,152981,0.00011767551630132777,-7.263067980592618e-05,36,305926,147153,Orange,67753,CD-45
2024-11-18,09:30:00,152945,152981,0.00011767551630132777,0,36,305926,147153,Orange,67753,CD-45
2024-11-18,18:44:00,153722,153824,0.0003316577032378896,0.0002139821869365618,102,307546,95379,Orange,51579,CD-45
2024-11-19,18:02:00,154776,155090,0.0010133412507341883,0.0006816835474962987,314,309866,71955,Orange,39655,CD-45
2024-11-20,17:52:00,155465,155862,0.0012751865401972845,0.0002618452894630962,397,311327,64226,Orange,31926,CD-45
2024-11-21,18:45:00,156096,156576,0.0015351550506601166,0.0002599685104628321,480,312672,46489,Orange,26789,CD-45
2024-11-22,20:02:00,156556,157075,0.0016548109083604618,0.00011965585770034519,519,313631,41607,Orange,21907,CD-45
2024-11-23,17:53:00,156882,157427,0.0017339624382375306,7.915152987706883e-05,545,314309,37827,Orange,18127,CD-45
2024-11-25,17:56:00,157041,157622,0.0018464198205699431,0.00011245738233241253,581,314663,32376,Orange,12676,CD-45
2024-11-26,19:14:00,157347,157960,0.0019441369839553197,9.771716338537661e-05,613,315307,32833,Orange,13133,CD-45
2024-11-27,21:09:00,157508,158104,0.0018883946111047743,-5.574237285054548e-05,596,315612,11565,Orange,11565,CD-45
2024-11-29,18:55:00,157508,158104,0.0018883946111047743,0,596,315612,11565,Orange,11565,CD-45
2024-12-02,18:09:00,157564,158179,0.0019477866492685508,5.939203816377652e-05,615,315743,11238,Orange,11238,CD-45
2024-12-03,23:53:00,157611,158264,0.0020672734467748317,0.00011948679750628088,653,315875,0,Orange,0,CD-45
2024-12-04,20:15:00,157611,158264,0.0020672734467748317,0,653,315875,0,Orange,0,CD-45
2024-12-05,10:16:00,157611,158264,0.0020672734467748317,0,653,315875,0,Orange,0,CD-45
2024-11-05,23:46:00,114390,117368,0.012849610369437086,,2978,231758,,Orange,,CD-47
2024-11-06,08:10:00,130219,127209,0.011692589772674301,-0.001157020596762785,3010,257428,,Orange,,CD-47
2024-11-06,17:25:00,134001,132868,0.0042455287050950094,-0.007447061067579292,1133,266869,,Orange,,CD-47
2024-11-07,17:37:00,138193,137577,0.0022337455125648184,-0.002011783192530191,616,275770,364055,Orange,364055,CD-47
2024-11-08,17:12:00,142668,142746,0.0002732872248733419,-0.0019604582876914765,78,285414,328128,Orange,328128,CD-47
2024-11-09,17:44:00,148541,151254,0.009049517170066211,0.008776229945192868,2713,299795,212152,Orange,212152,CD-47
2024-11-10,19:32:00,148541,151254,0.009049517170066211,0,2713,299795,212152,Orange,212152,CD-47
2024-11-11,17:07:00,151693,154907,0.010482713633398566,0.0014331964633323546,3214,306600,173895,Orange,173895,CD-47
2024-11-12,08:08:00,151693,154907,0.010482713633398566,0,3214,306600,173895,Orange,173895,CD-47
2024-11-12,17:19:00,158460,164372,0.01831293056450414,0.007830216931105574,5912,322832,126553,Orange,126553,CD-47
2024-11-13,10:32:00,158460,164372,0.01831293056450414,0,5912,322832,126553,Orange,126553,CD-47
2024-11-14,03:14:00,164311,173069,0.025958859446321654,0.007645928881817515,8758,337380,80038,Orange,80038,CD-47
2024-11-14,18:06:00,165056,173900,0.026091882132194148,0.00013302268587249422,8844,338956,74708,Orange,74708,CD-47
2024-11-15,19:06:00,165337,174333,0.02648452910177525,0.00039264696958110287,8996,339670,71911,Orange,71911,CD-47
2024-11-16,17:52:00,165959,175216,0.027132703158203268,0.0006481740564280164,9257,341175,67753,Orange,67753,CD-47
2024-11-18,09:30:00,165959,175216,0.027132703158203268,0,9257,341175,67753,Orange,67753,CD-47
2024-11-18,18:44:00,166785,176242,0.027569258396569367,0.00043655523836609936,9457,343027,51579,Orange,51579,CD-47
2024-11-19,18:02:00,168221,177918,0.028014757077359096,0.0004454986807897292,9697,346139,39655,Orange,39655,CD-47
2024-11-20,17:52:00,169167,179003,0.02825056725162995,0.00023581017427085418,9836,348170,31926,Orange,31926,CD-47
2024-11-21,18:41:00,169718,179698,0.028561943356915538,0.0003113761052855879,9980,349416,26789,Orange,26789,CD-47
2024-11-22,20:02:00,170323,180378,0.028671147216574804,0.00010920385965926607,10055,350701,21907,Orange,21907,CD-47
2024-11-23,17:53:00,170807,180928,0.02877450353248895,0.00010335631591414443,10121,351735,18127,Orange,18127,CD-47
2024-11-25,17:56:00,170962,181085,0.028754683323533505,-1.982020895544348e-05,10123,352047,12676,Orange,12676,CD-47
2024-11-26,19:14:00,171378,181501,0.028686887006594327,-6.77963169391782e-05,10123,352879,13133,Orange,13133,CD-47
2024-11-27,21:09:00,171501,181655,0.028752166181517515,6.527917492318847e-05,10154,353156,11565,Orange,11565,CD-47
2024-11-29,18:55:00,171501,181655,0.028752166181517515,0,10154,353156,11565,Orange,11565,CD-47
2024-12-02,18:09:00,171524,181694,0.02879241714748399,4.0250965966475566e-05,10170,353218,11238,Orange,11238,CD-47
2024-12-03,23:53:00,171554,181721,0.028779279598046846,-1.3137549437144957e-05,10167,353275,0,Orange,0,CD-47
2024-12-04,20:15:00,171554,181721,0.028779279598046846,0,10167,353275,0,Orange,0,CD-47
2024-12-05,10:16:00,171554,181721,0.028779279598046846,0,10167,353275,0,Orange,0,CD-47
2024-11-05,23:46:00,112477,125267,0.05379736186822801,,12790,237744,,Orange,,CD-49
2024-11-06,08:10:00,132100,137211,0.018978058824184678,-0.034819303044043334,5111,269311,,Orange,,CD-49
2024-11-06,17:25:00,133642,138863,0.01915928148107374,0.00018122265688906222,5221,272505,,Orange,,CD-49
2024-11-07,17:37:00,139354,145722,0.0223379028750228,0.0031786213939490604,6368,285076,858293,Orange,364055,CD-49
2024-11-08,17:12:00,140869,147300,0.022316765509128325,-2.1137365894475374e-05,6431,288169,822366,Orange,328128,CD-49
2024-11-09,17:44:00,156630,167787,0.03439092279381167,0.012074157284683341,11157,324417,462152,Orange,212152,CD-49
2024-11-10,19:32:00,156630,167787,0.03439092279381167,0,11157,324417,352152,Orange,212152,CD-49
2024-11-11,17:07:00,165139,179184,0.0407901882825138,0.0063992654887021355,14045,344323,313895,Orange,173895,CD-49
2024-11-12,08:08:00,165139,179184,0.0407901882825138,0,14045,344323,303838,Orange,173895,CD-49
2024-11-12,17:19:00,167492,181691,0.04066349163619076,-0.00012669664632303929,14199,349183,256496,Orange,126553,CD-49
2024-11-13,10:32:00,167491,181691,0.04066647192581519,2.980289624428256e-06,14200,349182,256496,Orange,126553,CD-49
2024-11-14,03:14:00,173825,189810,0.043958914845930674,0.0032924429201154834,15985,363635,147038,Orange,80038,CD-49
2024-11-14,18:06:00,174072,190042,0.04385989003443976,-9.90248114909123e-05,15970,364114,141708,Orange,74708,CD-49
2024-11-15,19:06:00,175426,192312,0.04591856158460643,0.002058671550166667,16886,367738,118411,Orange,71911,CD-49
2024-11-16,17:52:00,175656,192513,0.04578603847689512,-0.0001325231077113076,16857,368169,114253,Orange,67753,CD-49
2024-11-18,09:30:00,175656,192513,0.04578603847689512,0,16857,368169,114253,Orange,67753,CD-49
2024-11-18,18:44:00,175967,192719,0.04543703856398128,-0.00034899991291384436,16752,368686,98079,Orange,51579,CD-49
2024-11-19,18:02:00,176524,193114,0.04488174917081036,-0.0005552893931709199,16590,369638,86155,Orange,39655,CD-49
2024-11-20,17:52:00,176859,193357,0.044563173930894394,-0.0003185752399159636,16498,370216,78426,Orange,31926,CD-49
2024-11-21,18:41:00,179384,196056,0.04440656296611975,-0.0001566109647746436,16672,375440,38789,Orange,26789,CD-49
2024-11-22,20:02:00,179540,196182,0.04429338713197524,-0.00011317583414451049,16642,375722,33907,Orange,21907,CD-49
2024-11-23,17:53:00,179832,196423,0.044095095081792934,-0.00019829205018230545,16591,376255,30127,Orange,18127,CD-49
2024-11-25,17:56:00,179890,196473,0.044061185610700306,-3.390947109262882e-05,16583,376363,24676,Orange,12676,CD-49
2024-11-26,19:14:00,180041,196569,0.043886248373649135,-0.00017493723705117037,16528,376610,25133,Orange,13133,CD-49
2024-11-27,21:09:00,180846,197309,0.04353505837553384,-0.00035118999811529356,16463,378155,23565,Orange,11565,CD-49
2024-11-29,18:55:00,180846,197309,0.04353505837553384,0,16463,378155,11565,Orange,11565,CD-49
2024-12-02,18:09:00,180857,197316,0.0435224090561727,-1.2649319361138223e-05,16459,378173,11238,Orange,11238,CD-49
2024-12-03,23:53:00,180950,197397,0.043470676389663454,-5.173266650924935e-05,16447,378347,0,Orange,0,CD-49
2024-12-04,20:15:00,180950,197397,0.043470676389663454,0,16447,378347,0,Orange,0,CD-49
2024-12-05,10:16:00,180950,197397,0.043470676389663454,0,16447,378347,0,Orange,0,CD-49
2024-11-05,23:46:00,112477,125267,0.05379736186822801,,12790,237744,,San Diego,,CD-49
2024-11-06,08:10:00,132100,137211,0.018978058824184678,-0.034819303044043334,5111,269311,,San Diego,,CD-49
2024-11-06,17:25:00,133642,138863,0.01915928148107374,0.00018122265688906222,5221,272505,,San Diego,,CD-49
2024-11-07,17:37:00,139354,145722,0.0223379028750228,0.0031786213939490604,6368,285076,858293,San Diego,494238,CD-49
2024-11-08,17:12:00,140869,147300,0.022316765509128325,-2.1137365894475374e-05,6431,288169,822366,San Diego,494238,CD-49
2024-11-09,17:44:00,156630,167787,0.03439092279381167,0.012074157284683341,11157,324417,462152,San Diego,250000,CD-49
2024-11-10,19:32:00,156630,167787,0.03439092279381167,0,11157,324417,352152,San Diego,140000,CD-49
2024-11-11,17:07:00,165139,179184,0.0407901882825138,0.0063992654887021355,14045,344323,313895,San Diego,140000,CD-49
